"Title","MIC","docking score"
"4.72",0.1250,-6.262
"5.66",0.1250,-6.255
"5.32",1.0000,-6.239
"5.19",0.2500,-6.216
"6.19",0.1300,-6.158
"3.36",4.0000,-6.173
"4.68",0.5000,-6.156
"3.38",0.2500,-6.148
"4.40",0.0600,-6.092
"5.14",0.0630,-6.074
"3.42",4.0000,-5.937
"4.66",8.0000,-6.057
"4.75",16.0000,-6.052
"4.84",32.0000,-6.031
"6.8",0.0600,-6.025
"4.45",0.0310,-5.563
"6.7",4.0000,-5.977
"3.53",4.0000,-5.794
"4.41",0.0500,-5.873
"6.14",0.5000,-5.868
"6.9",0.5000,-5.836
"4.46",0.5000,-5.847
"5.5",0.5000,-5.847
"4.85",64.0000,-5.807
"4.47",0.2500,-5.786
"4.83",64.0000,-5.765
"4.74",4.0000,-5.755
"6.20",16.0000,-5.792
"4.52",2.0000,-5.742
"3.6",0.2500,-5.696
"5.29",0.2500,-5.697
"3.28",8.0000,-5.661
"5.33",0.2500,-5.699
"5.30",0.5000,-5.627
"6.10",1.0600,-5.590
"6.13",0.2500,-5.546
"6.12",8.0000,-5.492
"4.86",16.0000,-5.488
"3.27",8.0000,-5.383
"6.11",2.0000,-5.232
"5.28",0.2500,-5.255
"6.18",2.0000,-5.034
"4.60",8.0000,-4.942
"4.61",32.0000,-4.689
"6.16",0.2500,-4.512
"4.62",8.0000,-4.477
"4.80",8.0000,-4.272
